entry,exit,pnl,pnl_pct,sl,tp,exit_reason,t_entry,t_exit,side,model_label,prob,signal,equity
1818.9000244140625,1826.5999755859373,7.699951171874773,0.004233300933818626,1793.6269656549425,1852.5974360928892,CLOSE,2022-02-07,2022-02-08,LONG,UP,0.8675,STRONG BUY,208.19833967972963
1825.4000244140625,1835.199951171875,9.7999267578125,0.005368646119613256,1800.5821867535292,1858.490474628107,CLOSE,2022-02-08,2022-02-09,LONG,UP,0.82,STRONG BUY,209.3160828881611
1833.300048828125,1836.199951171875,2.89990234375,0.0015817936325282183,1809.1942100350852,1865.4411672188448,CLOSE,2022-02-09,2022-02-10,LONG,UP,0.865,STRONG BUY,209.64717773525933
1822.0,1854.8881708996416,32.888170899641636,0.01805058776050584,1797.3338718252687,1854.8881708996416,TP,2022-02-10,2022-02-11,LONG,UP,0.915,STRONG BUY,213.43143251571203
1861.800048828125,1868.0,6.199951171875,0.0033300843319761663,1834.3100674342897,1898.4533573532387,CLOSE,2022-02-11,2022-02-14,LONG,UP,0.8525,STRONG BUY,214.14217718508382
1872.5999755859373,1854.800048828125,17.799926757812273,0.009505461385175266,1901.3192361756928,1834.30762813293,CLOSE,2022-02-14,2022-02-15,SHORT,DOWN,0.765,STRONG SELL,216.177697381254
1858.699951171875,1870.199951171875,11.5,0.006187120192664485,1828.5713599001936,1898.8714062007837,CLOSE,2022-02-15,2022-02-16,LONG,UP,0.8075,STRONG BUY,217.51521477792525
1876.300048828125,1900.699951171875,24.39990234375,0.013004264621209903,1846.6735102533048,1915.8021002612186,CLOSE,2022-02-16,2022-02-17,LONG,UP,0.8,STRONG BUY,220.34384019003667
1899.4000244140625,1898.5999755859373,0.8000488281252274,0.00042121133928701033,1930.1782388049671,1858.3624052261898,CLOSE,2022-02-17,2022-02-18,SHORT,DOWN,0.7375,STRONG SELL,220.43665151406674
1908.0999755859373,1906.0999755859373,-2.0,-0.0010481631075886589,1878.4487765086687,1947.634907688962,CLOSE,2022-02-18,2022-02-22,LONG,UP,0.88,STRONG BUY,220.2055979483893
1896.5999755859373,1909.199951171875,12.599975585937727,0.006643454470173701,1866.7952959600584,1936.3395484204423,CLOSE,2022-02-22,2022-02-23,LONG,UP,0.8825,STRONG BUY,221.6685238124368
1911.9000244140625,1950.9296312481117,39.02960683404922,0.02041404170493202,1882.6278192885254,1950.9296312481117,TP,2022-02-23,2022-02-24,LONG,UP,0.8475,STRONG BUY,226.19367430221462
1906.9000244140625,1886.5,20.4000244140625,0.010698004170580921,1940.863505833646,1861.6153825212846,CLOSE,2022-02-24,2022-02-25,SHORT,DOWN,0.7725,STRONG SELL,228.6134951732587
1928.300048828125,1899.4000244140625,-28.9000244140625,-0.014987306789535037,1892.3161017956547,1976.2786448714187,CLOSE,2022-02-25,2022-02-28,LONG,UP,0.8525,STRONG BUY,225.1871945848692
1908.300048828125,1942.4000244140625,34.0999755859375,0.017869294509989704,1870.3970953964672,1958.8373200703354,CLOSE,2022-02-28,2022-03-01,LONG,UP,0.925,STRONG BUY,229.21113088478455
1945.5999755859373,1920.9000244140625,24.699951171874773,0.012695287562612212,1985.4027180581909,1892.5296522895992,CLOSE,2022-03-01,2022-03-02,SHORT,DOWN,0.705,STRONG SELL,232.12103210391845
1930.5,1934.4000244140625,3.9000244140625,0.0020202146666990417,1890.4974638817912,1983.8367148242783,CLOSE,2022-03-02,2022-03-03,LONG,UP,0.88,STRONG BUY,232.5899664174241
1937.0,1965.0999755859373,28.099975585937273,0.014506956936467358,1897.7762138458709,1989.2983815388388,CLOSE,2022-03-03,2022-03-04,LONG,UP,0.8625,STRONG BUY,235.96413904409604
1989.0,1993.9000244140625,4.9000244140625,0.0024635617969142785,1948.667198571166,2042.777068571779,CLOSE,2022-03-04,2022-03-07,LONG,UP,0.8,STRONG BUY,236.54545128248682
1999.4000244140625,2054.778727457277,55.3787030432145,0.02769766048164554,1957.8659971316517,2054.778727457277,TP,2022-03-07,2022-03-08,LONG,UP,0.7525,STRONG BUY,243.09720688058675
2053.60009765625,1991.01987688956,62.58022076668999,0.0304734212070364,2100.5352632312674,1991.01987688956,TP,2022-03-08,2022-03-09,SHORT,DOWN,0.7625,STRONG SELL,250.50521046011292
1978.0999755859373,1998.0999755859373,20.0,0.010110712424469728,1925.7101842121488,2047.9530307509888,CLOSE,2022-03-09,2022-03-10,LONG,UP,0.7125,STRONG BUY,253.03799660390638
1985.0,1982.699951171875,2.300048828125,0.0011587147748740555,2037.119094605739,1915.5078738590146,CLOSE,2022-03-10,2022-03-11,SHORT,DOWN,0.8375,STRONG SELL,253.33119546917584
1976.5,1959.5999755859373,16.900024414062727,0.008550480351157463,2028.9891540451729,1906.5144612731028,CLOSE,2022-03-11,2022-03-14,SHORT,DOWN,0.83,STRONG SELL,255.4972988783703
1939.800048828125,1928.5,11.300048828125,0.00582536784394433,1991.0149749685645,1871.5134806408723,CLOSE,2022-03-14,2022-03-15,SHORT,DOWN,0.8825,STRONG SELL,256.985664627471
1922.4000244140625,1908.0,14.4000244140625,0.007490649308773054,1975.1960298745487,1852.0053504667476,CLOSE,2022-03-15,2022-03-16,SHORT,DOWN,0.8275,STRONG SELL,258.9106541185773
1933.9000244140625,1942.0999755859373,8.199951171874773,0.004240111209657393,1882.5930141120261,2002.3093714834442,CLOSE,2022-03-16,2022-03-17,LONG,UP,0.795,STRONG BUY,260.0084640854052
1934.5,1928.199951171875,6.300048828125,0.003256680707224089,1986.342218620306,1865.377041839592,CLOSE,2022-03-17,2022-03-18,SHORT,DOWN,0.7675,STRONG SELL,260.8552286341071
1925.4000244140625,1928.5999755859373,3.1999511718747726,0.0016619669322215686,1875.7715330794144,1991.5713461935932,CLOSE,2022-03-18,2022-03-21,LONG,UP,0.7375,STRONG BUY,261.2887613981941
1920.699951171875,1920.699951171875,0.0,0.0,1967.1692619382557,1858.740870150034,CLOSE,2022-03-21,2022-03-22,SHORT,DOWN,0.725,STRONG SELL,261.2887613981941
1936.5999755859373,1936.5999755859373,0.0,0.0,1892.6034701156484,1995.2619828796558,CLOSE,2022-03-22,2022-03-23,LONG,UP,0.8475,STRONG BUY,261.2887613981941
1963.5999755859373,1961.5999755859373,-2.0,-0.001018537392985657,1921.0425036048766,2020.3432715606848,CLOSE,2022-03-23,2022-03-24,LONG,UP,0.845,STRONG BUY,261.02262902434313
1953.800048828125,1953.800048828125,0.0,0.0,1996.2534182834736,1897.1955562209935,CLOSE,2022-03-24,2022-03-25,SHORT,DOWN,0.8675,STRONG SELL,261.02262902434313
1932.5999755859373,1939.5999755859373,-7.0,-0.003622063587099911,1972.8566679470982,1878.9243857710562,CLOSE,2022-03-25,2022-03-28,SHORT,DOWN,0.84,STRONG SELL,260.07718846434494
1893.5,1912.0,-18.5,-0.009770266701874836,1933.1526507541694,1840.6297989944408,CLOSE,2022-03-28,2022-03-29,SHORT,DOWN,0.865,STRONG SELL,257.5361649699745
1918.4000244140625,1933.5,15.0999755859375,0.007871129792416203,1876.640422758126,1974.0794932886442,CLOSE,2022-03-29,2022-03-30,LONG,UP,0.86,STRONG BUY,259.56326555069427
1933.5,1949.199951171875,15.699951171875,0.008119964402314456,1892.044655605202,1988.7737925263973,CLOSE,2022-03-30,2022-03-31,LONG,UP,0.825,STRONG BUY,261.6709100271144
1935.0,1919.0999755859373,15.900024414062727,0.008217066880652572,1976.794253598183,1879.274328535756,CLOSE,2022-03-31,2022-04-01,SHORT,DOWN,0.7475,STRONG SELL,263.8210773955284
1921.199951171875,1929.199951171875,8.0,0.004164064232419034,1878.9410066337184,1977.5452105560837,CLOSE,2022-04-01,2022-04-04,LONG,UP,0.83,STRONG BUY,264.9196453076693
1927.0999755859373,1922.9000244140625,4.199951171874773,0.0021794153002351485,1968.5368526570826,1871.8508061577434,CLOSE,2022-04-04,2022-04-05,SHORT,DOWN,0.79,STRONG SELL,265.49701523598577
1916.699951171875,1918.4000244140625,-1.7000732421875,-0.0008869793319231167,1957.8663344078604,1861.8114401905611,CLOSE,2022-04-05,2022-04-06,SHORT,DOWN,0.775,STRONG SELL,265.26152487078417
1919.5,1933.800048828125,14.300048828125,0.007449882171463923,1879.6562051034152,1972.625059862113,CLOSE,2022-04-06,2022-04-07,LONG,UP,0.8025,STRONG BUY,267.23769197569436
1928.800048828125,1941.5999755859373,12.799926757812273,0.006636212377529275,1890.0450938083611,1980.4733221878103,CLOSE,2022-04-07,2022-04-08,LONG,UP,0.845,STRONG BUY,269.0111380549258
1946.5999755859373,1944.300048828125,-2.2999267578122726,-0.0011815097023824743,1908.5882421021834,1997.2822868976093,CLOSE,2022-04-08,2022-04-11,LONG,UP,0.8875,STRONG BUY,268.693298785265
1952.5,1972.0999755859373,19.599975585937273,0.010038399787932022,1914.3319565335007,2003.390724621999,CLOSE,2022-04-11,2022-04-12,LONG,UP,0.8525,STRONG BUY,271.39054953880975
1969.5,1981.0,11.5,0.005839045443005839,1930.543967485628,2021.4413766858295,CLOSE,2022-04-12,2022-04-13,LONG,UP,0.8025,STRONG BUY,272.97521129036915
1977.199951171875,1970.9000244140625,6.2999267578125,0.0031862871299782147,2014.6055527923634,1927.3258156778904,CLOSE,2022-04-13,2022-04-14,SHORT,DOWN,0.82,STRONG SELL,273.8449886929067
1973.4000244140625,1982.9000244140625,9.5,0.0048140264935999065,1936.7376800521804,2022.2831502299052,CLOSE,2022-04-14,2022-04-18,LONG,UP,0.7175,STRONG BUY,275.1632857236139
1973.800048828125,1955.699951171875,18.10009765625,0.009170177935194755,2010.6507919325736,1924.6657246888603,CLOSE,2022-04-18,2022-04-19,SHORT,DOWN,0.825,STRONG SELL,277.68658201493224
1945.5,1952.300048828125,-6.800048828125,-0.0034952705361732204,1983.704269301508,1894.5609742646561,CLOSE,2022-04-19,2022-04-20,SHORT,DOWN,0.8,STRONG SELL,276.7159922865248
1942.5,1944.9000244140625,-2.4000244140625,-0.0012355338038931788,1979.0682448341013,1893.7423402211984,CLOSE,2022-04-20,2022-04-21,SHORT,DOWN,0.8325,STRONG SELL,276.37410032397696
1949.5999755859373,1931.0,18.599975585937273,0.00954040614426413,1984.6062081634732,1902.9249988158895,CLOSE,2022-04-21,2022-04-22,SHORT,DOWN,0.865,STRONG SELL,279.0108214888233
1925.0,1893.199951171875,31.800048828125,0.01651950588474026,1959.6700809550891,1878.7732253932145,CLOSE,2022-04-22,2022-04-25,SHORT,DOWN,0.84,STRONG SELL,283.6199423963141
1900.5,1901.4000244140625,0.9000244140625,0.0004735724357077085,1863.8385014875735,1949.3819980165688,CLOSE,2022-04-25,2022-04-26,LONG,UP,0.825,STRONG BUY,283.75425698325
1897.800048828125,1885.9000244140625,11.9000244140625,0.0062704310822473954,1933.546442919742,1850.1381900393023,CLOSE,2022-04-26,2022-04-27,SHORT,DOWN,0.795,STRONG SELL,285.5335184959578
1883.800048828125,1888.699951171875,4.89990234375,0.002601073477409735,1848.5498178956748,1930.8003567380586,CLOSE,2022-04-27,2022-04-28,LONG,UP,0.89,STRONG BUY,286.27621215782915
1902.699951171875,1909.300048828125,6.60009765625,0.003468806341317764,1867.814025064678,1949.2145193148044,CLOSE,2022-04-28,2022-04-29,LONG,UP,0.86,STRONG BUY,287.26924889793065
1896.699951171875,1861.800048828125,34.89990234375,0.01840032859292642,1932.2547396999867,1849.2935664677264,CLOSE,2022-04-29,2022-05-02,SHORT,DOWN,0.8125,STRONG SELL,292.55509747229576
1868.800048828125,1868.800048828125,0.0,0.0,1829.7527399632938,1920.8631273145668,CLOSE,2022-05-02,2022-05-03,LONG,UP,0.8675,STRONG BUY,292.55509747229576
1867.0,1867.0,0.0,0.0,1904.008215374486,1817.6557128340185,CLOSE,2022-05-03,2022-05-04,SHORT,DOWN,0.715,STRONG SELL,292.55509747229576
1897.0,1874.0,-23.0,-0.012124406958355299,1862.4423662063923,1943.0768450581436,CLOSE,2022-05-04,2022-05-05,LONG,UP,0.8375,STRONG BUY,289.00804041280037
1874.699951171875,1881.199951171875,6.5,0.0034672215124008777,1838.614285989083,1922.8141714155977,CLOSE,2022-05-05,2022-05-06,LONG,UP,0.8175,STRONG BUY,290.01009530777645
1866.5999755859373,1857.0999755859373,9.5,0.005089467547548795,1902.1223842015431,1819.2367640984626,CLOSE,2022-05-06,2022-05-09,SHORT,DOWN,0.795,STRONG SELL,291.4860922763069
1839.9000244140625,1839.9000244140625,0.0,0.0,1875.7993986112547,1792.0341921511397,CLOSE,2022-05-09,2022-05-10,SHORT,DOWN,0.8575,STRONG SELL,291.4860922763069
1841.5,1852.5999755859373,11.099975585937273,0.006027681556305877,1806.3220149056208,1888.403980125839,CLOSE,2022-05-10,2022-05-11,LONG,UP,0.7175,STRONG BUY,293.2430776186405
1849.800048828125,1823.800048828125,26.0,0.014055573204504656,1883.8260297556067,1804.4320742581494,CLOSE,2022-05-11,2022-05-12,SHORT,DOWN,0.78,STRONG SELL,297.36477716282354
1825.0,1807.4000244140625,17.5999755859375,0.009643822238869863,1859.852699191311,1778.5297344115852,CLOSE,2022-05-12,2022-05-13,SHORT,DOWN,0.78,STRONG SELL,300.23251021388296
1790.5,1813.5,23.0,0.012845573862049707,1756.251067652432,1836.1652431300906,CLOSE,2022-05-13,2022-05-16,LONG,UP,0.8825,STRONG BUY,304.089169099624
1824.9000244140625,1818.199951171875,-6.7000732421875,-0.003671474136967451,1790.2581586627493,1871.0891787491466,CLOSE,2022-05-16,2022-05-17,LONG,UP,0.865,STRONG BUY,302.97271357994276
1815.0,1815.9000244140625,-0.9000244140625,-0.000495881219869146,1848.7853012961411,1769.952931605145,CLOSE,2022-05-17,2022-05-18,SHORT,DOWN,0.6825,STRONG SELL,302.8224751011457
1810.9000244140625,1841.199951171875,30.2999267578125,0.016731971036124088,1777.9529641563734,1854.8294380909813,CLOSE,2022-05-18,2022-05-19,LONG,UP,0.8825,STRONG BUY,307.88929198362547
1839.0999755859373,1841.800048828125,2.7000732421877274,0.0014681492458437362,1805.2384196323687,1884.2487168573618,CLOSE,2022-05-19,2022-05-20,LONG,UP,0.9125,STRONG BUY,308.34131941545456
1846.300048828125,1847.800048828125,1.5,0.0008124356606891025,1814.267889728383,1889.0095942944479,CLOSE,2022-05-20,2022-05-23,LONG,UP,0.9175,STRONG BUY,308.5918268990116
1852.5,1865.0999755859373,12.599975585937273,0.006801606254217152,1820.4844289246814,1895.1874281004248,CLOSE,2022-05-23,2022-05-24,LONG,UP,0.915,STRONG BUY,310.6907469988482
1846.199951171875,1846.199951171875,0.0,0.0,1877.9858333673717,1803.8187749112128,CLOSE,2022-05-24,2022-05-25,SHORT,DOWN,0.7575,STRONG SELL,310.6907469988482
1840.4000244140625,1847.4000244140625,7.0,0.003803520923245274,1808.8595597595945,1882.4539772866865,CLOSE,2022-05-25,2022-05-26,LONG,UP,0.83,STRONG BUY,311.87246575571703
1848.300048828125,1851.300048828125,3.0,0.0016231130881060602,1818.2624745061191,1888.350147924133,CLOSE,2022-05-26,2022-05-27,LONG,UP,0.85,STRONG BUY,312.37867003670505
1850.300048828125,1842.699951171875,7.60009765625,0.004107494706636078,1879.7777885654675,1810.9963958450016,CLOSE,2022-05-27,2022-05-31,SHORT,DOWN,0.725,STRONG SELL,313.66176377034685
1831.0,1843.300048828125,12.300048828125,0.006717667300996723,1800.4885352341305,1871.6819530211592,CLOSE,2022-05-31,2022-06-01,LONG,UP,0.8825,STRONG BUY,315.76883914439986
1845.4000244140625,1866.5,21.0999755859375,0.0114338221018703,1814.6465240329762,1886.4046915888443,CLOSE,2022-06-01,2022-06-02,LONG,UP,0.9,STRONG BUY,319.37928387649106
1867.5999755859373,1845.4000244140625,22.199951171874773,0.011886887696552792,1899.0067947525822,1825.7242166970773,CLOSE,2022-06-02,2022-06-03,SHORT,DOWN,0.8175,STRONG SELL,323.17570955653633
1849.0,1839.199951171875,9.800048828125,0.005300188657720389,1880.9920489848198,1806.3439346869068,CLOSE,2022-06-03,2022-06-06,SHORT,DOWN,0.805,STRONG SELL,324.8886017867786
1836.9000244140625,1847.5,10.5999755859375,0.005770578390252185,1805.5966905980802,1878.6378028353722,CLOSE,2022-06-06,2022-06-07,LONG,UP,0.83,STRONG BUY,326.76339693148867
1844.800048828125,1851.9000244140625,7.0999755859375,0.003848642344978052,1813.954098614791,1885.9279824459036,CLOSE,2022-06-07,2022-06-08,LONG,UP,0.845,STRONG BUY,328.020992377708
1846.0999755859373,1848.800048828125,-2.7000732421877274,-0.0014625823508451897,1875.878355311098,1806.3954692857233,CLOSE,2022-06-08,2022-06-09,SHORT,DOWN,0.7225,STRONG SELL,327.54123466354963
1842.699951171875,1871.5,28.800048828125,0.015629266614898128,1813.5485985699402,1881.5684213077882,CLOSE,2022-06-09,2022-06-10,LONG,UP,0.785,STRONG BUY,332.6604639474791
1873.800048828125,1830.3221906773665,43.47785815075849,0.023203040355319424,1906.408442441194,1830.3221906773665,TP,2022-06-10,2022-06-13,SHORT,DOWN,0.8475,STRONG SELL,340.3791981170717
1825.0,1809.5,15.5,0.008493150684931507,1861.182804532448,1776.7562606234028,CLOSE,2022-06-13,2022-06-14,SHORT,DOWN,0.7875,STRONG SELL,343.2700899366962
1814.0999755859373,1815.300048828125,1.2000732421877274,0.0006615254166464089,1778.0695194659634,1862.1405837459026,CLOSE,2022-06-14,2022-06-15,LONG,UP,0.725,STRONG BUY,343.49717182596385
1819.199951171875,1845.699951171875,26.5,0.014566842959142276,1782.5823847747563,1868.0233730347,CLOSE,2022-06-15,2022-06-16,LONG,UP,0.76,STRONG BUY,348.5008411848622
1853.699951171875,1835.5999755859373,18.099975585937727,0.009764242359986715,1891.5269718804718,1803.2639235604126,CLOSE,2022-06-16,2022-06-17,SHORT,DOWN,0.8975,STRONG SELL,351.9036878608504
1835.300048828125,1834.5999755859373,0.7000732421877274,0.00038144893127134053,1872.5787082988868,1785.595169533776,CLOSE,2022-06-17,2022-06-21,SHORT,DOWN,0.8725,STRONG SELL,352.03792114649536
1829.5,1834.300048828125,-4.800048828125,-0.002623694358089642,1865.0266123657075,1782.1311835123902,CLOSE,2022-06-21,2022-06-22,SHORT,DOWN,0.9,STRONG SELL,351.11428123894973
1835.5,1825.699951171875,9.800048828125,0.005339171249318987,1870.74970886665,1788.5003881777998,CLOSE,2022-06-22,2022-06-23,SHORT,DOWN,0.92,STRONG SELL,352.988940514566
1820.5,1826.5,6.0,0.0032957978577313925,1786.1074131952535,1866.3567824063289,CLOSE,2022-06-23,2022-06-24,LONG,UP,0.765,STRONG BUY,354.1523207085168
1830.5,1820.9000244140625,9.5999755859375,0.005244455387018574,1863.5823968013942,1786.390137598141,CLOSE,2022-06-24,2022-06-27,SHORT,DOWN,0.845,STRONG SELL,356.0096567546817
1824.199951171875,1817.5,6.699951171875,0.0036728162214733746,1856.076454640078,1781.6979465476043,CLOSE,2022-06-27,2022-06-28,SHORT,DOWN,0.8625,STRONG SELL,357.3172147970115
1818.300048828125,1813.699951171875,4.60009765625,0.0025298892001981267,1848.8103734771707,1777.6196159627307,CLOSE,2022-06-28,2022-06-29,SHORT,DOWN,0.9275,STRONG SELL,358.22118775977134
1809.5999755859373,1804.0999755859373,5.5,0.0030393457527645765,1839.8059913314796,1769.325287925214,CLOSE,2022-06-29,2022-06-30,SHORT,DOWN,0.8775,STRONG SELL,359.3099458053393
1795.5,1798.9000244140625,-3.4000244140625,-0.0018936365436159844,1825.2948769953027,1755.7734973395964,CLOSE,2022-06-30,2022-07-01,SHORT,DOWN,0.875,STRONG SELL,358.6295433614776
1805.4000244140625,1766.4397005151163,38.96032389894617,0.02157988444228067,1834.6202673382722,1766.4397005151163,TP,2022-07-01,2022-07-05,SHORT,DOWN,0.8125,STRONG SELL,366.3687274648062
1762.5,1734.9000244140625,27.5999755859375,0.01565956061613475,1794.3045086709737,1720.0939884387017,CLOSE,2022-07-05,2022-07-06,SHORT,DOWN,0.7975,STRONG SELL,372.1059007603975
1745.199951171875,1737.9000244140625,-7.2999267578125,-0.0041828598224007,1712.0243359773995,1789.4341047645091,CLOSE,2022-07-06,2022-07-07,LONG,UP,0.875,STRONG BUY,370.5494339384286
1738.0999755859375,1740.5999755859375,2.5,0.0014383522438962209,1706.1904836098731,1780.6459648873567,CLOSE,2022-07-07,2022-07-08,LONG,UP,0.8375,STRONG BUY,371.0824145482084
1732.5,1730.0,2.5,0.001443001443001443,1763.973107539437,1690.535856614084,CLOSE,2022-07-08,2022-07-11,SHORT,DOWN,0.7275,STRONG SELL,371.6178870078739
1734.199951171875,1723.300048828125,10.89990234375,0.006285262744001612,1764.5606912712742,1693.718964372676,CLOSE,2022-07-11,2022-07-12,SHORT,DOWN,0.765,STRONG SELL,373.9536030680891
1710.0,1734.199951171875,24.199951171875,0.014152018229166667,1680.500746567857,1749.3323379095239,CLOSE,2022-07-12,2022-07-13,LONG,UP,0.76,STRONG BUY,379.2458012755712
1710.300048828125,1704.5,5.800048828125,0.003391246367617844,1740.285064640673,1670.3200277447277,CLOSE,2022-07-13,2022-07-14,SHORT,DOWN,0.84,STRONG SELL,380.53191722158124
1705.4000244140625,1702.4000244140625,3.0,0.0017591180702783988,1736.425391008415,1664.0328689549258,CLOSE,2022-07-14,2022-07-15,SHORT,DOWN,0.785,STRONG SELL,381.20131779348344
1712.199951171875,1709.199951171875,-3.0,-0.0017521318102752665,1682.4692562357686,1751.8408777533502,CLOSE,2022-07-15,2022-07-18,LONG,UP,0.8225,STRONG BUY,380.53340283845864
1712.300048828125,1710.0,-2.300048828125,-0.0013432510439388952,1683.6215463874548,1750.538052082352,CLOSE,2022-07-18,2022-07-19,LONG,UP,0.8075,STRONG BUY,380.0222509478423
1707.0999755859375,1699.5,7.5999755859375,0.004451980372929779,1734.6193045124303,1670.4075370172804,CLOSE,2022-07-19,2022-07-20,SHORT,DOWN,0.685,STRONG SELL,381.7141025503386
1687.0,1712.699951171875,25.699951171875,0.015234114506149971,1660.3213374253994,1722.5715500994675,CLOSE,2022-07-20,2022-07-21,LONG,UP,0.8625,STRONG BUY,387.5291788972027
1713.300048828125,1727.0999755859375,13.7999267578125,0.00805458843432093,1684.7020102404379,1751.4307669450411,CLOSE,2022-07-21,2022-07-22,LONG,UP,0.83,STRONG BUY,390.65056693951
1727.0,1719.0,8.0,0.004632310364794441,1755.94461249158,1688.40718334456,CLOSE,2022-07-22,2022-07-25,SHORT,DOWN,0.8125,STRONG SELL,392.4601816097567
1718.0,1717.699951171875,0.300048828125,0.00017465007457799768,1746.26999731361,1680.30667024852,CLOSE,2022-07-25,2022-07-26,SHORT,DOWN,0.75,STRONG SELL,392.5287248097438
1719.0999755859375,1719.0999755859375,0.0,0.0,1692.7099728488577,1754.2866459020438,CLOSE,2022-07-26,2022-07-27,LONG,UP,0.865,STRONG BUY,392.5287248097438
1732.300048828125,1750.300048828125,18.0,0.010390809613020984,1707.6450436707585,1765.1733890379471,CLOSE,2022-07-27,2022-07-28,LONG,UP,0.8425,STRONG BUY,396.6074160568837
1754.0,1762.9000244140625,8.9000244140625,0.005074130224665051,1727.2596354523673,1789.6538193968436,CLOSE,2022-07-28,2022-07-29,LONG,UP,0.8375,STRONG BUY,398.6198537340243
1763.9000244140625,1769.0,5.0999755859375,0.0028913064886609005,1737.3875482799883,1799.249992592828,CLOSE,2022-07-29,2022-08-01,LONG,UP,0.8925,STRONG BUY,399.77238590363453
1772.0999755859375,1771.0999755859375,-1.0,-0.0005643022480542353,1745.7241022742191,1807.2678066682288,CLOSE,2022-08-01,2022-08-02,LONG,UP,0.825,STRONG BUY,399.5467934475591
1756.699951171875,1758.0,-1.300048828125,-0.000740051724403904,1784.1061140154573,1720.1584007137653,CLOSE,2022-08-02,2022-08-03,SHORT,DOWN,0.7225,STRONG SELL,399.2511081540882
1769.4000244140625,1788.5,19.0999755859375,0.010794605698201266,1742.0121615322428,1805.9171749231555,CLOSE,2022-08-03,2022-08-04,LONG,UP,0.835,STRONG BUY,403.5608664411815
1791.199951171875,1772.9000244140625,18.2999267578125,0.010216573948564454,1820.2851069463438,1752.4197434725834,CLOSE,2022-08-04,2022-08-05,SHORT,DOWN,0.7775,STRONG SELL,407.68387587592457
1771.800048828125,1786.800048828125,15.0,0.008465966580100872,1741.8781106187412,1811.695966440637,CLOSE,2022-08-05,2022-08-08,LONG,UP,0.8525,STRONG BUY,411.13531394433613
1790.0,1794.0,4.0,0.0022346368715083797,1760.6082002341434,1829.1890663544752,CLOSE,2022-08-08,2022-08-09,LONG,UP,0.7675,STRONG BUY,412.05405207605537
1804.4000244140625,1795.5999755859375,-8.800048828125,-0.004876994407591307,1776.1112181931444,1842.11843270862,CLOSE,2022-08-09,2022-08-10,LONG,UP,0.7775,STRONG BUY,410.04446676845515
1794.300048828125,1789.699951171875,4.60009765625,0.00256372821215402,1822.4003662746136,1756.8329588994734,CLOSE,2022-08-10,2022-08-11,SHORT,DOWN,0.7775,STRONG SELL,411.0957093361471
1786.300048828125,1798.5999755859375,12.2999267578125,0.006885700286400193,1759.1461800120217,1822.5052072495962,CLOSE,2022-08-11,2022-08-12,LONG,UP,0.775,STRONG BUY,413.92639117966087
1799.0,1781.4000244140625,17.5999755859375,0.009783199325145915,1825.9393041420178,1763.0809278106428,CLOSE,2022-08-12,2022-08-15,SHORT,DOWN,0.855,STRONG SELL,417.97591557050976
1777.4000244140625,1773.199951171875,4.2000732421875,0.0023630433129830162,1805.0186692060925,1740.575164691356,CLOSE,2022-08-15,2022-08-16,SHORT,DOWN,0.84,STRONG SELL,418.96361076278663
1769.699951171875,1760.300048828125,9.39990234375,0.005311579704528721,1796.4172641930456,1734.0768671436474,CLOSE,2022-08-16,2022-08-17,SHORT,DOWN,0.8425,STRONG SELL,421.1889693746503
1762.9000244140625,1755.300048828125,7.5999755859375,0.004311064428320893,1789.1232384164218,1727.9357390775833,CLOSE,2022-08-17,2022-08-18,SHORT,DOWN,0.8075,STRONG SELL,423.0047421581225
1753.699951171875,1747.5999755859375,6.0999755859375,0.0034783462141635534,1779.0679356026374,1719.8759719308587,CLOSE,2022-08-18,2022-08-19,SHORT,DOWN,0.8425,STRONG SELL,424.4760991015815
1740.5,1734.0,6.5,0.0037345590347601263,1764.89170506015,1707.977726586467,CLOSE,2022-08-19,2022-08-22,SHORT,DOWN,0.7725,STRONG SELL,426.06133015252107
1738.0,1746.800048828125,8.800048828125,0.005063319233673763,1713.089847917082,1771.2135361105575,CLOSE,2022-08-22,2022-08-23,LONG,UP,0.82,STRONG BUY,428.21861468020694
1745.0,1747.800048828125,2.800048828125,0.0016046125089541547,1720.0477159230047,1778.2697121026606,CLOSE,2022-08-23,2022-08-24,LONG,UP,0.8625,STRONG BUY,428.90573962588985
1761.5999755859375,1757.699951171875,-3.9000244140625,-0.0022139103474756163,1737.5514182384932,1793.6647187158633,CLOSE,2022-08-24,2022-08-25,LONG,UP,0.8275,STRONG BUY,427.9561807708404
1754.0,1736.0999755859375,17.9000244140625,0.010205259073011688,1777.8308032511984,1722.2255956650688,CLOSE,2022-08-25,2022-08-26,SHORT,DOWN,0.7325,STRONG SELL,432.32358446750345
1732.4000244140625,1736.5999755859375,4.199951171875,0.0024243541403178633,1707.9571382965994,1764.9905392373469,CLOSE,2022-08-26,2022-08-29,LONG,UP,0.825,STRONG BUY,433.3716899394643
1736.4000244140625,1723.199951171875,13.2000732421875,0.0076019771116058255,1760.0719874787717,1704.8374069944502,CLOSE,2022-08-29,2022-08-30,SHORT,DOWN,0.82,STRONG SELL,436.66617160720205
1718.300048828125,1712.800048828125,5.5,0.003200837946638587,1742.2418769055112,1686.3776113916101,CLOSE,2022-08-30,2022-08-31,SHORT,DOWN,0.795,STRONG SELL,438.0638692592958
